signal_id,marker_bar_timestamp,timestamp_ct,signal_type,direction,entry_price,stop,target,atr,architecture,candidate_id,event_id,entry_bar_index,impulse_3bar,realized_R,net_R,gross_R,MFE_R,MAE_R,MFE_minus_MAE,exit_type,target_hit,stop_hit,positive_R,R_ge_1,R_ge_2,clean_winner,immediate_expansion,wrong_direction,behavior_class,directional_efficiency,movement_efficiency,bars_to_plus_0.50r,bars_to_minus_0.50r,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r,close,close_3,filter_threshold,accepted,reject_reason,timestamp_ct_feat,signal_atr,close_feat,close_3_feat,impulse_3bar_x,filter_threshold_feat,accepted_feat,reject_reason_feat,candidate_id_feat,event_id_feat,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar_y,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index,in_rth,avg_range_3_atr,avg_range_5_atr,avg_range_8_atr,atr_short_long_ratio,realized_vol_8,inside_bar_density_8,alternating_bars_8,overlap_density_5,dist_session_high_atr,dist_session_low_atr,session_travel_atr,pre_entry_efficiency_5,atr_feat,pre_entry_move_3_atr,pre_entry_move_5_atr,day_of_week,dist_from_disp_mid_atr,dist_from_bos_atr,impulse_margin,ret_1_atr,ret_2_atr,ret_3_atr,ret_4_atr,mom_accel_atr,trend_aligned,countertrend,rejection_wick,candidate_age_bars
17,2017-10-10 15:15:00+00:00,2017-10-10 15:15:00+00:00,RS,Short,6061.908891035345,6066.72197132491,6049.876190311432,6.417440386086797,DISPLACEMENT_FAILURE_REVERSAL,18.0,A_MID_4_2017-10-10 09:30:00-05:00_Short,615,1.6361663479982322,2.5,2.3493688124065035,2.5,3.4092286120638224,0.07087123923420334,3.338357372829619,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,0.0,0.9796352856922282,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,,6055.5,6066.0,0.65,True,,2017-10-10 15:15:00+00:00,6.417440386086797,6055.5,6066.0,1.6361663479982322,0.65,True,,18.0,A_MID_4_2017-10-10 09:30:00-05:00_Short,0.5064324410470719,0.25,0.5,0.25,0.25,2.0257297641882874,1.317972819355605,-0.0004951720722951025,-0.0014017150395778666,-0.0017309594460930278,-0.00115463917525771,-0.004479881632485361,0.0004118200121375759,0,3,-5.142237093708729,-0.8180831739991161,0.0,0.0,-5.142237093708729,-0.8180831739991161,0.0,0.0,-5.142237093708729,-0.8180831739991161,0.0,0.0,1.6361663479982322,5.142237093708729,0.8180831739991161,0.0,0.0,0.0,0.0,-0.3974860802411384,-1.3912012808440553,-2.2236625511159063,True,1.0,1.4293963051432146,2.0,345,2017-10-10 10:15:00-05:00,615,True,1.3115301678398528,1.6050012747030278,1.5777318355697239,2.297269787533006,0.0007953972787118223,0.0,4.0,1.0,5.142237093708729,0.8180831739991161,5.9603202677078455,-0.5882352941176471,6.417440386086797,1.6361663479982322,1.5582536647602212,1,,,0.9861663479982322,0.0004951720722951025,0.0014017150395778666,0.0017309594460930278,0.00115463917525771,-0.0004118200121375759,1.0,0.0,0.5,0.0
18,2017-10-10 16:45:00+00:00,2017-10-10 16:45:00+00:00,L,Long,6055.0,6049.495828260945,6071.512515217164,7.338895652073014,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-10 11:30:00-05:00_Long,621,1.4307329737048475,-0.09084018880665333,-0.2225584625763007,-0.09084018880665333,1.5442832097131067,0.22710047201663333,1.3171827376964733,TIME,0,0,0,0,0,1,1,0,CLEAN_WINNER,0.0,0.8717948717948718,1.0,,1.0,1.0,1.0,1.0,,,,,,6055.0,6044.5,0.65,True,,2017-10-10 16:45:00+00:00,7.338895652073014,6055.0,6044.5,1.4307329737048475,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-10 11:30:00-05:00_Long,0.2384554956174746,0.4666666666666667,0.13333333333333333,0.4,0.4,0.5109760620374456,0.43657788021841215,-0.00028893383415196094,0.0011574074074074403,0.0017371163867978545,0.0007437401867613769,-0.0014841688654353424,-0.0017356930934112613,0,1,-1.6691884693223222,-2.1801645313597677,0.0,0.0,-4.564719487534513,-2.1801645313597677,0.0,0.0,-4.564719487534513,-2.1801645313597677,0.0,0.0,1.4307329737048475,1.6691884693223222,2.1801645313597677,0.0,0.0,0.0,1.0,-0.008641926190091645,-0.030246741665072904,-0.9771513672049342,True,0.98,1.136218735194581,3.0,435,2017-10-10 11:45:00-05:00,621,True,1.3966679029023512,1.3966679029023512,1.379635367501103,2.191344058297769,0.0009592165179801431,0.125,4.0,1.0,4.564719487534513,2.1801645313597677,6.744884018894282,-0.13274336283185842,7.338895652073014,1.4307329737048475,-0.5109760620374456,1,,,0.7807329737048475,-0.0002889338341519609,0.0011574074074074403,0.0017371163867978545,0.0007437401867613769,-0.0017356930934112613,0.0,1.0,0.4,
20,2017-10-11 16:00:00+00:00,2017-10-11 16:00:00+00:00,RL,Long,6069.5319569253825,6065.639756909328,6079.262456965519,5.189600021406048,DISPLACEMENT_FAILURE_REVERSAL,20.0,A_MID_4_2017-10-11 10:15:00-05:00_Long,709,0.8671188495141074,0.6983307803828384,0.5120608053020346,0.6983307803828384,1.2764100133922294,0.0,1.2764100133922294,TIME,0,0,1,0,0,1,1,0,CLEAN_WINNER,0.5760954344058988,1.0,1.0,,1.0,1.0,1.0,,,,,,,6069.75,6065.25,0.65,True,,2017-10-11 16:00:00+00:00,5.189600021406048,6069.75,6065.25,0.8671188495141074,0.65,True,,20.0,A_MID_4_2017-10-11 10:15:00-05:00_Long,0.0,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.6744257718443059,0.6003684801253679,8.238250195669039e-05,0.00045327179825283004,0.0007419314949919098,-0.00041170900407594413,-0.00020589688683902985,-0.0002884762420682918,3,0,-1.0116386577664587,-1.6378911601933142,0.0,0.0,-1.0116386577664587,-3.083089242716827,0.0,0.0,-1.0116386577664587,-3.1794357815517276,0.0,0.0,0.8671188495141074,1.0116386577664587,1.6378911601933142,0.0,0.0,0.0,1.0,0.0767742180783914,0.268709763274107,0.7122892457198672,True,0.71,1.0331554113365888,3.0,390,2017-10-11 11:00:00-05:00,709,True,1.1722162224912933,1.1465238121353198,1.397024813106062,1.8085791662220818,0.0007154786163495233,0.25,5.0,1.0,1.0116386577664587,3.1794357815517276,4.191074439318186,0.05084745762711865,5.189600021406048,0.8671188495141074,0.14451980825235125,2,,,0.21711884951410743,8.238250195669039e-05,0.00045327179825283004,0.0007419314949919098,-0.0004117090040759442,-0.0002884762420682918,1.0,0.0,0.14285714285714285,0.0
25,2017-10-12 17:45:00+00:00,2017-10-12 17:45:00+00:00,RS,Short,6088.014012924675,6091.5458871992605,6079.184327238211,4.7091656994473805,DISPLACEMENT_FAILURE_REVERSAL,25.0,A_MID_4_2017-10-12 12:00:00-05:00_Short,807,0.6901434792114847,1.2780785989909311,1.0728051538921453,1.2780785989909311,1.3488625455767194,0.6330879588253507,0.7157745867513686,TIME,0,0,1,1,0,0,1,0,IMMEDIATE_EXPANSION,0.0,0.6805732749535309,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,6087.5,6090.75,0.65,True,,2017-10-12 17:45:00+00:00,4.7091656994473805,6087.5,6090.75,0.6901434792114847,0.65,True,,25.0,A_MID_4_2017-10-12 12:00:00-05:00_Short,0.053087959939344974,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5839675593327948,0.4899033518404277,-4.106607531517703e-05,-0.0004105090311986581,-0.00053359602676184,0.0001642980366385327,-0.0004925703965191763,0.000328392052763693,0,3,-2.017342477695109,-0.6901434792114847,0.0,0.0,-2.017342477695109,-4.087772915329563,0.0,0.0,-2.017342477695109,-4.087772915329563,0.0,0.0,0.6901434792114847,2.017342477695109,0.6901434792114847,0.0,0.0,0.0,0.0,-0.046320775704738644,-0.16212271496668182,0.38185811740208914,False,0.69,0.929982176811418,4.0,495,2017-10-12 12:45:00-05:00,807,True,0.8671033456759679,0.8918777269809957,0.9489472839157914,1.492062748514681,0.000459755588150208,0.0,3.0,1.0,2.017342477695109,4.087772915329563,6.105115393024672,-0.1282051282051282,4.7091656994473805,0.6901434792114847,0.2654397996967249,3,,,0.040143479211484645,4.106607531517703e-05,0.0004105090311986581,0.00053359602676184,-0.0001642980366385327,-0.000328392052763693,1.0,0.0,0.45454545454545453,0.0
27,2017-10-13 19:45:00+00:00,2017-10-13 19:45:00+00:00,S,Short,6096.0,6098.964422006847,6087.10673397946,3.9525626757955488,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-13 14:30:00-05:00_Short,906,1.0120016627427428,-1.0,-1.2445670684961605,-1.0,0.5060008313713666,1.6866694379045555,-1.1806686065331888,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,1.0,0.23076923076923078,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,6096.0,6100.0,0.65,True,,2017-10-13 19:45:00+00:00,3.9525626757955488,6096.0,6100.0,1.0120016627427428,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-13 14:30:00-05:00_Short,0.2530004156856857,0.2222222222222222,0.0,0.7777777777777778,0.7777777777777778,1.1385018705855856,3.756991123197701,-0.00012301636117606485,-0.0005738175260266987,-0.0006557377049180024,-0.0006147792942333696,-0.00040993686972201626,0.0003278402664164126,0,3,-1.5180024941141141,0.0,0.0,0.0,-2.0240033254854857,0.0,0.0,0.0,-2.0240033254854857,-3.5420058195996,0.0,0.0,1.0120016627427428,1.5180024941141141,0.0,0.0,0.0,1.0,0.0,-0.1598160438327536,-0.5593561534148678,-0.36182076546268027,True,0.63,0.9552998060517418,5.0,615,2017-10-13 14:45:00-05:00,906,True,0.7590012470570571,0.8222513509784786,0.8775951919097222,1.1427698570451517,0.0003476269666664319,0.125,4.0,1.0,2.0240033254854857,5.945509768613614,7.969513094099099,-0.18518518518518517,3.9525626757955488,1.0120016627427428,0.31625051960710715,4,,,0.3620016627427428,0.00012301636117606485,0.0005738175260266987,0.0006557377049180024,0.0006147792942333696,-0.0003278402664164126,1.0,0.0,0.0,
29,2017-10-16 16:15:00+00:00,2017-10-16 16:15:00+00:00,S,Short,6103.820195886423,6107.188474534549,6093.715359942046,4.491038197500669,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-16 11:00:00-05:00_Short,983,2.5049887142489227,-1.0,-1.215243474705811,-1.0,0.6888372752990205,1.2409318082703193,-0.5520945329712988,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,0.8871281918612325,0.3569532132958277,1.0,1.0,1.0,1.0,,,,,1.0,1.0,4.0,6102.25,6113.5,0.65,True,,2017-10-16 16:15:00+00:00,4.491038197500669,6102.25,6113.5,2.5049887142489227,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-16 11:00:00-05:00_Short,0.5566641587219828,0.35714285714285715,0.03571428571428571,0.6071428571428571,0.6071428571428571,1.558659644421552,2.2270719114281152,-0.00040951717924564424,-0.0013501350135013412,-0.0018401897440091242,-0.0015543829508732898,-0.001104927156654112,0.000531486011982607,0,3,-2.616321545993319,0.3339984952331897,0.0,1.0,-3.56265061582069,0.3339984952331897,0.0,1.0,-3.56265061582069,0.3339984952331897,0.0,1.0,2.5049887142489227,2.616321545993319,-0.3339984952331897,0.0,0.0,1.0,0.0,-0.3714788067277567,-1.3001758235471483,-1.5505771766622305,True,0.88,1.1643385740307721,3.0,405,2017-10-16 11:15:00-05:00,983,True,1.039106429614368,1.1801280164906036,1.266410961092511,1.9037426216025166,0.0004632334956589812,0.25,4.0,1.0,3.56265061582069,0.9463290698273709,4.508979685648061,-0.45161290322580644,4.491038197500669,2.5049887142489227,1.558659644421552,0,,,1.8549887142489228,0.00040951717924564424,0.0013501350135013412,0.0018401897440091244,0.0015543829508732898,-0.000531486011982607,1.0,0.0,0.03571428571428571,
30,2017-10-16 19:45:00+00:00,2017-10-16 19:45:00+00:00,L,Long,6116.5,6113.559190823898,6125.322427528307,3.921078901470008,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-16 14:30:00-05:00_Long,997,1.0838853557388708,0.5100636968183022,0.2635329100227895,0.5100636968183022,1.700212322727674,0.1700212322727674,1.5301910904549065,TIME,0,0,1,0,0,1,1,0,CLEAN_WINNER,0.16666666666666666,0.9090909090909091,1.0,,1.0,1.0,1.0,1.0,,,,,,6116.5,6112.25,0.65,True,,2017-10-16 19:45:00+00:00,3.921078901470008,6116.5,6112.25,1.0838853557388708,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-16 14:30:00-05:00_Long,0.19127388630685957,0.2,0.2,0.6,0.8,0.9563694315342978,2.4824578282342378,0.00016351892731591988,0.0006953249621661772,0.0006953249621661772,0.0011047915217479165,0.0018426763850785122,-0.00036820016139937906,2,0,0.06375796210228651,-2.9966242188074665,1.0,0.0,0.06375796210228651,-4.718089195569203,1.0,0.0,-0.44630573471600565,-4.718089195569203,0.0,0.0,1.0838853557388708,-0.06375796210228651,2.9966242188074665,0.0,0.0,0.0,0.0,0.3088393296748211,1.0809376538617579,1.6235752651165845,True,0.72,0.9670271618237785,5.0,615,2017-10-16 14:45:00-05:00,997,True,0.9351167775002023,0.8671082845910967,0.908550959957583,1.2969813287470804,0.00031528978577970493,0.25,4.0,1.0,0.44630573471600565,4.718089195569203,5.164394930285208,1.0,3.9210789014700076,1.0838853557388708,1.848980900966309,0,,,0.43388535573887077,0.00016351892731591988,0.0006953249621661772,0.0006953249621661772,0.0011047915217479165,-0.00036820016139937906,1.0,0.0,0.6,
32,2017-10-17 15:00:00+00:00,2017-10-17 15:00:00+00:00,L,Long,6116.410852467867,6113.214737066649,6125.999198671521,4.261487201624158,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-17 09:45:00-05:00_Long,1069,2.6985884166487852,-1.0,-1.2268378669067275,-1.0,1.3576316832864659,1.6929465268384882,-0.33531484355202235,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,0.0,0.44504077252648316,1.0,2.0,1.0,1.0,1.0,,,,2.0,2.0,3.0,6118.25,6106.75,0.65,True,,2017-10-17 15:00:00+00:00,4.261487201624158,6118.25,6106.75,2.6985884166487852,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-17 09:45:00-05:00_Long,0.8799744836898213,0.6,0.16,0.24,0.84,1.4666241394830355,1.941336119940204,0.0006542094287933509,0.0016781270464965026,0.001883162074753253,0.0005723864426183667,0.0005314799672935244,-0.0003690387702897091,3,0,0.11732993115864285,-3.1092431757040355,1.0,0.0,-0.5279846902138928,-3.1092431757040355,0.0,0.0,-0.7626445525311785,-3.1092431757040355,0.0,0.0,2.6985884166487852,-0.11732993115864285,3.1092431757040355,1.0,0.0,0.0,0.0,0.30604868380010847,1.0711703933001662,0.7598307186412154,True,0.94,1.5240983471537148,2.0,330,2017-10-17 10:00:00-05:00,1069,True,2.014163818223369,1.689551008684457,1.481290380877866,2.106460975060551,0.0007018991394206483,0.125,4.0,1.0,0.7626445525311785,3.1092431757040355,3.871887728235214,0.24705882352941178,4.261487201624158,2.6985884166487852,1.23196427716575,1,,,2.0485884166487853,0.0006542094287933509,0.0016781270464965026,0.0018831620747532527,0.0005723864426183667,-0.0003690387702897091,1.0,0.0,0.24,
33,2017-10-17 15:45:00+00:00,2017-10-17 15:45:00+00:00,RS,Short,6115.7092136035335,6118.899511721783,6107.73346830791,4.253730824332462,DISPLACEMENT_FAILURE_REVERSAL,32.0,A_MID_4_2017-10-17 10:00:00-05:00_Short,1072,1.3517545508776634,0.14394065586118185,-0.08331083385158791,0.14394065586118185,1.3977419784143943,0.24787225743669705,1.1498697209776974,TIME,0,0,0,0,0,1,1,0,CLEAN_WINNER,0.0,0.8493740197206665,1.0,,1.0,1.0,1.0,,,,,,,6112.5,6118.25,0.65,True,,2017-10-17 15:45:00+00:00,4.253730824332462,6112.5,6118.25,1.3517545508776634,0.65,True,,32.0,A_MID_4_2017-10-17 10:00:00-05:00_Short,0.7640351809308532,0.5909090909090909,0.13636363636363635,0.2727272727272727,0.2727272727272727,1.2929826138829823,1.2521866578412368,-0.0005314147896823274,-0.0008581586367537586,-0.0009398112205287745,-0.000286216625097091,-8.179290037624298e-05,-0.0002044972137761336,0,3,-1.9394739208244736,-1.7631581098404305,0.0,0.0,-1.9394739208244736,-1.7631581098404305,0.0,0.0,-1.9394739208244736,-1.7631581098404305,0.0,0.0,1.3517545508776634,1.9394739208244736,1.7631581098404305,0.0,0.0,0.0,0.0,-0.12259121943907343,-0.4290692680366501,-0.5995516696130776,True,0.93,1.1698596654923445,3.0,375,2017-10-17 10:45:00-05:00,1072,True,1.0383042202393646,1.387017713074472,1.4472589484940201,1.9835959098448273,0.0007025888164070669,0.125,4.0,1.0,2.115789731808517,1.7631581098404305,3.878947841648947,0.28125,4.253730824332462,1.3517545508776634,-1.0578948659042584,1,,,0.7017545508776634,0.0005314147896823274,0.0008581586367537586,0.0009398112205287744,0.000286216625097091,0.0002044972137761336,1.0,0.0,0.13636363636363635,0.0
34,2017-10-17 19:45:00+00:00,2017-10-17 19:45:00+00:00,L,Long,6124.25,6121.571805178174,6132.284584465477,3.5709264291005987,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-17 14:30:00-05:00_Long,1088,1.8202559277137336,-1.0,-1.2707047277112322,-1.0,0.28003937349437813,1.026811036146053,-0.7467716626516748,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,0.0,0.2142857142857143,,3.0,2.0,,,,,,1.0,3.0,3.0,6124.25,6117.75,0.65,True,,2017-10-17 19:45:00+00:00,3.5709264291005987,6124.25,6117.75,1.8202559277137336,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-17 14:30:00-05:00_Long,0.28003937349442054,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.6428571428571429,0.980137807230472,2.694340837738482,0.00012247897444273015,0.0008988764044943753,0.0010624821216951297,0.0008579833306094908,0.001717440196278952,-0.0006538233748933919,3,0,0.0,-3.150442951812231,0.0,0.0,0.0,-3.710521698801072,0.0,0.0,0.0,-5.390757939767595,0.0,0.0,1.8202559277137336,0.0,3.150442951812231,0.0,0.0,0.0,0.0,0.3563239393451098,1.247133787707375,1.9237104741888322,True,0.69,0.9865465050983802,5.0,615,2017-10-17 14:45:00-05:00,1088,True,1.0034744216883404,0.8681220578327037,0.831366890061561,1.262204794805685,0.0003232028281078254,0.25,6.0,1.0,0.3500492168680257,5.390757939767595,5.740807156635621,0.7435897435897436,3.5709264291005987,1.8202559277137336,2.030285457834549,1,,,1.1702559277137334,0.00012247897444273015,0.0008988764044943753,0.0010624821216951297,0.0008579833306094908,-0.0006538233748933918,1.0,0.0,0.35714285714285715,
35,2017-10-18 14:45:00+00:00,2017-10-18 14:45:00+00:00,L,Long,6120.75,6117.558555775986,6130.324332672041,4.255258965351852,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-18 09:30:00-05:00_Long,1159,1.8800265894836103,-1.0,-1.2271698795625916,-1.0,0.3916722061423993,2.1933643543974357,-1.8016921482550363,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,0.0,0.15151515151515152,,1.0,1.0,,,,,,1.0,1.0,2.0,6120.75,6112.75,0.65,True,,2017-10-18 14:45:00+00:00,4.255258965351852,6120.75,6112.75,1.8800265894836103,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-18 09:30:00-05:00_Long,0.352504985528177,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.1111111111111111,1.057514956584531,1.7243221086365161,-0.0002450079627588364,0.0005312627707396711,0.001308739928837177,0.0007766514061477992,-0.001346059716103798,-0.0010214689353783557,0,1,-2.820039884225416,-2.9962923769895045,0.0,0.0,-2.820039884225416,-2.9962923769895045,0.0,0.0,-2.820039884225416,-2.9962923769895045,0.0,0.0,1.8800265894836106,2.820039884225416,2.9962923769895045,0.0,0.0,0.0,1.0,-0.042112557392493075,-0.14739395087383264,-0.7650212239330781,True,0.99,1.4952510210296557,2.0,315,2017-10-18 09:45:00-05:00,1159,True,1.8604429791764896,2.162030577906152,1.6009601426071371,2.2171463337772352,0.0007832943758285302,0.0,3.0,1.0,2.820039884225416,2.9962923769895045,5.81633226121492,-0.10588235294117647,4.255258965351852,1.8800265894836106,-0.5287574782922655,2,,,1.2300265894836104,-0.0002450079627588364,0.0005312627707396711,0.001308739928837177,0.0007766514061477992,-0.0010214689353783557,0.0,1.0,0.1111111111111111,
37,2017-10-18 19:45:00+00:00,2017-10-18 19:45:00+00:00,S,Short,6118.356476396691,6121.4854800625935,6108.969465398982,4.172004887870484,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-18 14:30:00-05:00_Short,1179,1.8576200671605232,-0.28556169909489787,-0.5172648472568508,-0.28556169909489787,0.753107585769029,0.9247427974726989,-0.1716352117036699,TIME,0,0,0,0,0,0,1,0,IMMEDIATE_EXPANSION,1.0,0.44885264698868493,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,6116.75,6124.5,0.65,True,,2017-10-18 19:45:00+00:00,4.172004887870484,6116.75,6124.5,1.8576200671605232,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-18 14:30:00-05:00_Short,0.6591555077021212,0.3793103448275862,0.10344827586206896,0.5172413793103449,0.5172413793103449,1.737773611214683,4.014569295210344,-0.0004493831195359066,-0.001306175762275985,-0.0012654094211772549,-0.0010207414666013603,-0.0014692078520996965,0.0004077947244577329,0,2,-2.5766988028355646,0.47938582378336086,0.0,1.0,-2.5766988028355646,-0.41946259581044076,0.0,0.0,-3.835086590266887,-2.097312979052204,0.0,0.0,1.8576200671605232,2.5766988028355646,-0.47938582378336086,0.0,0.0,1.0,0.0,-0.33985762996516156,-1.1895017048780654,-1.4430891892944464,True,0.89,1.0792046297830007,5.0,615,2017-10-18 14:45:00-05:00,1179,True,1.0186948755396419,0.9108330651883856,0.8688868056073416,1.4163375734097052,0.0003858534428347894,0.0,7.0,1.0,3.835086590266887,2.097312979052204,5.932399569319091,-0.6818181818181818,4.172004887870484,1.8576200671605232,1.7976968391876031,2,,,1.2076200671605233,0.0004493831195359066,0.001306175762275985,0.0012654094211772549,0.0010207414666013603,-0.0004077947244577329,1.0,0.0,0.10344827586206896,
38,2017-10-19 15:00:00+00:00,2017-10-19 15:00:00+00:00,L,Long,6081.706411134019,6074.751047879243,6102.572500898345,9.273817673034094,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-19 09:45:00-05:00_Long,1251,1.3209231011323297,-1.0,-1.104236108660778,-1.0,0.8329671152693778,1.4674159724167553,-0.6344488571473774,STOP,0,1,0,0,0,0,0,0,DELAYED_EXPANSION,0.0,0.36209930412383073,2.0,2.0,1.0,2.0,,,,,1.0,2.0,3.0,6083.0,6070.75,0.65,True,,2017-10-19 15:00:00+00:00,9.273817673034094,6083.0,6070.75,1.3209231011323297,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-19 09:45:00-05:00_Long,0.2695761430882305,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.8181818181818182,0.5930675147941072,0.8942463087287198,0.00037002014554121665,0.0018115942028984477,0.0020178725857595836,0.0027198549410698547,-0.00024652806311120656,-0.0010710206976736192,5,0,-0.9165588864999838,-3.423617017220528,0.0,0.0,-0.9165588864999838,-3.423617017220528,0.0,0.0,-3.0462104168970052,-3.423617017220528,0.0,0.0,1.3209231011323297,0.9165588864999838,3.423617017220528,0.0,0.0,0.0,0.0,0.2075948947964287,0.7265821317876966,0.47719017245467166,True,0.96,1.0490820376543433,2.0,330,2017-10-19 10:00:00-05:00,1251,True,1.1052621866617451,1.4287535583676219,1.3748383297499758,1.7633167830297418,0.0011465089603773031,0.125,2.0,1.0,3.7201507746175815,3.423617017220528,7.143767791838109,1.0,9.273817673034094,1.3209231011323297,2.3453124448676057,3,,,0.6709231011323297,0.00037002014554121665,0.001811594202898448,0.0020178725857595836,0.0027198549410698547,-0.0010710206976736192,1.0,0.0,0.36363636363636365,
41,2017-10-20 14:45:00+00:00,2017-10-20 14:45:00+00:00,S,Short,6106.441629117782,6110.6784977618,6093.731023185729,5.649158192023771,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2017-10-20 09:30:00-05:00_Short,1341,3.0535523017138786,-1.0,-1.1711169405791402,-1.0,0.458269840516231,1.8429579810653103,-1.3846881405490792,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,0.9265609925414158,0.19914144797766287,,1.0,1.0,,,,,,1.0,1.0,3.0,6104.75,6122.0,0.65,True,,2017-10-20 14:45:00+00:00,5.649158192023771,6104.75,6122.0,3.0535523017138786,0.65,True,,,MOMENTUM_DISPLACEMENT_2017-10-20 09:30:00-05:00_Short,0.4425438118425911,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.07692307692307693,1.150613910790737,2.0979841477875554,-0.00036842967086947453,-0.0016762060506949616,-0.002817706631819683,-0.0017986346727710822,-0.0009410031912282513,0.0009398287101607394,0,3,-3.4075873511879515,0.398289430658332,0.0,1.0,-3.4075873511879515,0.398289430658332,0.0,1.0,-3.4075873511879515,-0.30978066828981377,0.0,0.0,3.0535523017138786,3.4075873511879515,-0.398289430658332,0.0,0.0,0.0,0.0,-0.36152398815126896,-1.2653339585295218,-1.3343193896029228,True,0.66,1.2597595726160224,2.0,315,2017-10-20 09:45:00-05:00,1341,True,1.7259208661861054,1.540052465212217,1.366354019064,1.3690106616545639,0.0008563851450630419,0.125,5.0,1.0,3.4075873511879515,0.30978066828981377,3.7173680194777656,-0.494949494949495,5.649158192023771,3.0535523017138786,2.1684646780286965,4,,,2.4035523017138787,0.0003684296708694745,0.0016762060506949616,0.0028177066318196835,0.001798634672771082,-0.0009398287101607394,1.0,0.0,0.5384615384615384,
