seq_id,seq_type,direction,leg_id,pullback_id,setup_i,setup_ts,reaction_i,reaction_strength,failed,leg_distance_atr,pullback_depth_pct,prior_swing_holds
SEQ-0016329,C1,BEAR,LEG-0039286,PB-0016329,629774,2019-07-23 11:37:00-05:00,629775.0,0.4794520547945205,False,6.769230769230769,0.3068181818181818,True
SEQ-0016330,C1,BEAR,LEG-0039287,PB-0016330,629787,2019-07-23 11:50:00-05:00,629788.0,0.35294117647058826,False,7.109947643979058,0.5154639175257731,True
SEQ-0016331,C1,BEAR,LEG-0039288,PB-0016331,629795,2019-07-23 11:58:00-05:00,629796.0,0.11570247933884298,False,8.53475935828877,0.6491228070175439,True
SEQ-0016332,C1,BULL,LEG-0039292,PB-0016332,629780,2019-07-23 11:43:00-05:00,629781.0,0.5223880597014926,False,5.432835820895523,0.28846153846153844,True
SEQ-0016333,R1,BULL,LEG-0039293,PB-0016333,629793,2019-07-23 11:56:00-05:00,629794.0,0.5932203389830508,False,4.382608695652174,0.5555555555555556,True
SEQ-0016334,C1,BULL,LEG-0039294,PB-0016334,629808,2019-07-23 12:11:00-05:00,629810.0,0.11666666666666667,True,2.925373134328358,0.6428571428571429,True
SEQ-0016335,C1,BULL,LEG-0039295,PB-0016335,629812,2019-07-23 12:15:00-05:00,629813.0,1.5412844036697249,False,2.9661016949152543,0.88,True
SEQ-0016336,C1,BULL,LEG-0039296,PB-0016336,629825,2019-07-23 12:28:00-05:00,629826.0,0.5303030303030303,False,3.024,0.9629629629629629,True
SEQ-0016337,C1,BULL,LEG-0039297,PB-0016337,629848,2019-07-23 12:51:00-05:00,629849.0,0.10980392156862745,False,6.6141732283464565,0.45,True
SEQ-0016338,C1,BULL,LEG-0039298,PB-0016338,629868,2019-07-23 13:11:00-05:00,629871.0,0.7897435897435897,True,4.110091743119266,0.90625,True
SEQ-0016339,C1,BEAR,LEG-0039305,PB-0016339,630070,2019-07-23 17:48:00-05:00,630071.0,0.823529411764706,False,8.689655172413794,0.41203703703703703,True
SEQ-0016340,R1,BULL,LEG-0039306,PB-0016340,630043,2019-07-23 17:21:00-05:00,630045.0,0.4883720930232558,True,4.014705882352941,0.717948717948718,True
SEQ-0016341,R1,BULL,LEG-0039307,PB-0016341,630043,2019-07-23 17:21:00-05:00,630045.0,0.4883720930232558,True,9.0,0.7555555555555555,True
SEQ-0016342,C1,BULL,LEG-0039308,PB-0016342,630096,2019-07-23 18:14:00-05:00,630097.0,0.5714285714285714,False,5.03125,1.0,True
SEQ-0016343,C1,BEAR,LEG-0039315,PB-0016343,630217,2019-07-23 20:15:00-05:00,630219.0,0.42424242424242425,False,8.6,0.9767441860465116,True
SEQ-0016344,R1,BULL,LEG-0039317,PB-0016344,630230,2019-07-23 20:28:00-05:00,630231.0,0.4912280701754386,False,5.75,0.782608695652174,True
SEQ-0016345,C1,BULL,LEG-0039318,PB-0016345,630249,2019-07-23 20:47:00-05:00,630250.0,0.6511627906976744,False,8.627906976744185,0.32075471698113206,True
SEQ-0016346,C1,BULL,LEG-0039319,PB-0016346,630282,2019-07-23 21:20:00-05:00,630284.0,0.5384615384615384,True,6.25,0.68,True
SEQ-0016347,C1,BULL,LEG-0039321,PB-0016347,630297,2019-07-23 21:35:00-05:00,630298.0,1.0,False,5.6000000000000005,0.5,True
SEQ-0016348,C1,BULL,LEG-0039322,PB-0016348,630316,2019-07-23 21:54:00-05:00,630317.0,2.27027027027027,False,4.4799999999999995,0.625,True
SEQ-0016349,C1,BULL,LEG-0039324,PB-0016349,630345,2019-07-23 22:23:00-05:00,630346.0,1.3658536585365855,False,3.9016393442622954,0.8235294117647058,True
SEQ-0016350,R1,BEAR,LEG-0039328,PB-0016350,630401,2019-07-23 23:19:00-05:00,630402.0,0.7368421052631579,False,5.121951219512195,0.4,True
SEQ-0016351,C1,BEAR,LEG-0039329,PB-0016351,630412,2019-07-23 23:30:00-05:00,630413.0,0.3684210526315789,False,4.421052631578947,0.4166666666666667,True
SEQ-0016352,C1,BEAR,LEG-0039330,PB-0016352,630426,2019-07-23 23:44:00-05:00,630427.0,1.5,False,4.827586206896552,0.6,True
SEQ-0016353,C1,BEAR,LEG-0039331,PB-0016353,630491,2019-07-24 00:49:00-05:00,630492.0,0.5714285714285714,False,6.805555555555555,0.6285714285714286,True
SEQ-0016354,R1,BEAR,LEG-0039334,PB-0016354,630535,2019-07-24 01:33:00-05:00,630536.0,0.835820895522388,False,5.6875,0.7692307692307693,True
SEQ-0016355,C1,BEAR,LEG-0039337,PB-0016355,630551,2019-07-24 01:49:00-05:00,630552.0,0.736842105263158,False,5.970588235294118,0.5172413793103449,True
SEQ-0016356,C1,BEAR,LEG-0039340,PB-0016356,630623,2019-07-24 03:01:00-05:00,630625.0,1.0144927536231882,False,7.417910447761194,0.8169014084507042,True
SEQ-0016357,R1,BEAR,LEG-0039343,PB-0016357,630649,2019-07-24 03:27:00-05:00,630650.0,0.2978723404255319,False,5.169230769230769,0.4375,True
SEQ-0016358,C1,BEAR,LEG-0039345,PB-0016358,630689,2019-07-24 04:07:00-05:00,630690.0,0.40384615384615385,False,5.807407407407408,0.6785714285714286,True
SEQ-0016359,C1,BULL,LEG-0039348,PB-0016359,630746,2019-07-24 05:04:00-05:00,630748.0,0.2828282828282828,False,5.6,0.275,True
SEQ-0016360,C1,BULL,LEG-0039349,PB-0016360,630761,2019-07-24 05:19:00-05:00,630763.0,0.875,False,10.338461538461537,0.16666666666666666,True
SEQ-0016361,C1,BULL,LEG-0039350,PB-0016361,630776,2019-07-24 05:34:00-05:00,630778.0,1.462686567164179,True,3.1818181818181817,0.26666666666666666,True
SEQ-0016362,C1,BULL,LEG-0039351,PB-0016362,630811,2019-07-24 06:09:00-05:00,630813.0,0.9767441860465116,False,8.895833333333334,0.4426229508196721,True
SEQ-0016363,C1,BULL,LEG-0039352,PB-0016363,630864,2019-07-24 07:02:00-05:00,630865.0,0.9074074074074074,False,6.681818181818182,0.5,True
SEQ-0016364,C1,BULL,LEG-0039353,PB-0016364,630864,2019-07-24 07:02:00-05:00,630865.0,0.9074074074074074,False,3.84070796460177,0.967741935483871,True
SEQ-0016365,R1,BULL,LEG-0039361,PB-0016365,630985,2019-07-24 09:03:00-05:00,630986.0,0.8270042194092828,False,8.808988764044942,0.39880952380952384,True
SEQ-0016366,C1,BULL,LEG-0039362,PB-0016366,631007,2019-07-24 09:25:00-05:00,631009.0,0.5857740585774058,False,3.6363636363636362,0.6666666666666666,True
SEQ-0016367,C1,BULL,LEG-0039363,PB-0016367,631044,2019-07-24 10:02:00-05:00,631045.0,0.8415300546448088,False,7.3908629441624365,0.9807692307692307,True
SEQ-0016368,C1,BULL,LEG-0039365,PB-0016368,631064,2019-07-24 10:22:00-05:00,631065.0,0.06306306306306306,False,3.663551401869159,0.8571428571428571,True
SEQ-0016369,C1,BULL,LEG-0039366,PB-0016369,631100,2019-07-24 10:58:00-05:00,631101.0,0.0880503144654088,False,5.907514450867052,0.726027397260274,True
SEQ-0016370,R1,BULL,LEG-0039368,PB-0016370,631165,2019-07-24 12:03:00-05:00,631166.0,0.23140495867768596,False,3.343283582089552,0.65625,True
SEQ-0016371,R1,BULL,LEG-0039374,PB-0016371,631237,2019-07-24 13:15:00-05:00,631238.0,0.21374045801526717,False,5.824,0.7692307692307693,True
SEQ-0016372,C1,BULL,LEG-0039375,PB-0016372,631264,2019-07-24 13:42:00-05:00,631266.0,0.11666666666666667,False,6.9391304347826095,0.49122807017543857,True
SEQ-0016373,C1,BULL,LEG-0039376,PB-0016373,631292,2019-07-24 14:10:00-05:00,631293.0,1.5441176470588236,False,8.671641791044776,0.1686746987951807,True
SEQ-0016374,C1,BULL,LEG-0039377,PB-0016374,631347,2019-07-24 15:05:00-05:00,631350.0,0.045454545454545456,True,5.273972602739726,0.8,True
SEQ-0016375,C1,BEAR,LEG-0039382,PB-0016375,631353,2019-07-24 15:11:00-05:00,631354.0,0.18867924528301888,False,6.048913043478261,0.710691823899371,True
SEQ-0016376,C1,BEAR,LEG-0039383,PB-0016376,631417,2019-07-24 17:30:00-05:00,631418.0,0.84,False,22.27826086956522,0.20218579234972678,True
SEQ-0016377,C1,BEAR,LEG-0039384,PB-0016377,631417,2019-07-24 17:30:00-05:00,631418.0,0.84,False,19.972027972027973,0.28431372549019607,True
SEQ-0016378,R1,BULL,LEG-0039385,PB-0016378,631442,2019-07-24 17:55:00-05:00,631444.0,1.6,False,10.266666666666666,0.5454545454545454,True
SEQ-0016379,C1,BEAR,LEG-0039393,PB-0016379,631544,2019-07-24 19:38:00-05:00,631545.0,1.5849056603773586,False,6.4,0.625,True
SEQ-0016380,C1,BULL,LEG-0039400,PB-0016380,631630,2019-07-24 21:04:00-05:00,631631.0,1.1666666666666667,False,5.012345679012346,0.9310344827586207,True
SEQ-0016381,R1,BULL,LEG-0039404,PB-0016381,631673,2019-07-24 21:47:00-05:00,631675.0,0.5957446808510638,False,4.857142857142857,0.7058823529411765,True
SEQ-0016382,C1,BULL,LEG-0039406,PB-0016382,631693,2019-07-24 22:07:00-05:00,631694.0,0.875,False,3.6842105263157894,0.9,True
SEQ-0016383,C1,BULL,LEG-0039411,PB-0016383,631749,2019-07-24 23:03:00-05:00,631750.0,0.27999999999999997,False,6.25531914893617,0.7142857142857143,True
SEQ-0016384,C1,BULL,LEG-0039412,PB-0016384,631793,2019-07-24 23:47:00-05:00,631794.0,1.1199999999999999,False,7.608695652173913,0.64,True
SEQ-0016385,C1,BULL,LEG-0039414,PB-0016385,631808,2019-07-25 00:02:00-05:00,631809.0,1.1052631578947367,False,4.2,0.7777777777777778,True
SEQ-0016386,C1,BULL,LEG-0039415,PB-0016386,631812,2019-07-25 00:06:00-05:00,631814.0,0.8571428571428571,True,4.136363636363637,0.46153846153846156,True
SEQ-0016387,C1,BULL,LEG-0039416,PB-0016387,631866,2019-07-25 01:00:00-05:00,631868.0,3.073170731707317,False,3.379310344827586,0.42857142857142855,True
SEQ-0016388,C1,BULL,LEG-0039417,PB-0016388,631866,2019-07-25 01:00:00-05:00,631868.0,3.073170731707317,False,5.515151515151515,0.6923076923076923,True
SEQ-0016389,R1,BEAR,LEG-0039423,PB-0016389,631997,2019-07-25 03:11:00-05:00,631998.0,0.17073170731707318,False,5.813559322033898,0.6326530612244898,True
SEQ-0016390,R1,BULL,LEG-0039425,PB-0016390,631970,2019-07-25 02:44:00-05:00,631971.0,0.6153846153846154,False,4.977777777777778,0.78125,True
SEQ-0016391,C1,BULL,LEG-0039427,PB-0016391,632021,2019-07-25 03:35:00-05:00,632022.0,0.2295081967213115,False,5.0602409638554215,0.5333333333333333,True
SEQ-0016392,C1,BULL,LEG-0039430,PB-0016392,632066,2019-07-25 04:20:00-05:00,632067.0,0.9491525423728814,False,5.90625,0.7037037037037037,True
SEQ-0016393,C1,BULL,LEG-0039431,PB-0016393,632066,2019-07-25 04:20:00-05:00,632067.0,0.9491525423728814,False,8.90909090909091,0.7714285714285715,True
SEQ-0016394,R1,BEAR,LEG-0039433,PB-0016394,632079,2019-07-25 04:33:00-05:00,632080.0,0.835820895522388,False,4.745762711864407,0.9,True
SEQ-0016395,R1,BEAR,LEG-0039438,PB-0016395,632169,2019-07-25 06:03:00-05:00,632170.0,0.1971830985915493,False,12.328358208955224,0.4576271186440678,True
SEQ-0016396,R1,BULL,LEG-0039440,PB-0016396,632191,2019-07-25 06:25:00-05:00,632193.0,0.21538461538461537,True,3.5945945945945947,0.7368421052631579,True
SEQ-0016397,R1,BULL,LEG-0039444,PB-0016397,632278,2019-07-25 07:52:00-05:00,632279.0,0.7583333333333333,False,4.839506172839506,0.9761904761904762,True
SEQ-0016398,R1,BEAR,LEG-0039448,PB-0016398,632286,2019-07-25 08:00:00-05:00,632287.0,0.12612612612612611,False,4.816,0.29069767441860467,True
SEQ-0016399,R1,BEAR,LEG-0039449,PB-0016399,632308,2019-07-25 08:22:00-05:00,632309.0,0.1414141414141414,False,8.913494809688581,0.3695652173913043,True
SEQ-0016400,C1,BEAR,LEG-0039450,PB-0016400,632404,2019-07-25 09:58:00-05:00,632405.0,1.201716738197425,False,9.426934097421205,0.6851063829787234,True
SEQ-0016401,R1,BULL,LEG-0039452,PB-0016401,632442,2019-07-25 10:36:00-05:00,632443.0,0.22702702702702704,False,9.430962343096233,0.6894409937888198,True
SEQ-0016402,R1,BEAR,LEG-0039454,PB-0016402,632447,2019-07-25 10:41:00-05:00,632448.0,1.19,False,7.21875,0.5454545454545454,True
SEQ-0016403,C1,BEAR,LEG-0039457,PB-0016403,632487,2019-07-25 11:21:00-05:00,632488.0,0.64,False,4.601851851851852,0.6901408450704225,True
SEQ-0016404,C1,BEAR,LEG-0039460,PB-0016404,632570,2019-07-25 12:44:00-05:00,632571.0,0.7924528301886792,False,5.1923076923076925,0.7555555555555555,True
SEQ-0016405,C1,BULL,LEG-0039472,PB-0016405,632739,2019-07-25 15:48:00-05:00,632741.0,0.9411764705882353,True,6.005681818181818,0.20860927152317882,True
SEQ-0016406,C1,BULL,LEG-0039474,PB-0016406,632802,2019-07-25 17:51:00-05:00,632804.0,0.5714285714285714,True,9.868852459016395,0.46511627906976744,True
SEQ-0016407,R1,BEAR,LEG-0039476,PB-0016407,632787,2019-07-25 17:36:00-05:00,632788.0,0.5,False,5.962962962962963,0.30434782608695654,True
SEQ-0016408,C1,BEAR,LEG-0039477,PB-0016408,632856,2019-07-25 18:45:00-05:00,632857.0,1.627906976744186,False,5.428571428571429,0.8421052631578947,True
SEQ-0016409,C1,BEAR,LEG-0039478,PB-0016409,632867,2019-07-25 18:56:00-05:00,632868.0,0.5833333333333334,False,8.324324324324325,0.9545454545454546,True
SEQ-0016410,R1,BULL,LEG-0039481,PB-0016410,632879,2019-07-25 19:08:00-05:00,632881.0,1.4545454545454546,True,6.8,0.29411764705882354,True
SEQ-0016411,R1,BULL,LEG-0039482,PB-0016411,632879,2019-07-25 19:08:00-05:00,632881.0,1.4545454545454546,True,4.260869565217392,0.7857142857142857,True
SEQ-0016412,R1,BULL,LEG-0039485,PB-0016412,632924,2019-07-25 19:53:00-05:00,632925.0,0.24137931034482757,False,5.178082191780822,0.5185185185185185,True
SEQ-0016413,C1,BULL,LEG-0039488,PB-0016413,632953,2019-07-25 20:22:00-05:00,632954.0,0.21875,False,3.5,0.9285714285714286,True
SEQ-0016414,C1,BULL,LEG-0039489,PB-0016414,632953,2019-07-25 20:22:00-05:00,632954.0,0.21875,False,3.75,0.9333333333333333,True
SEQ-0016415,C1,BULL,LEG-0039490,PB-0016415,632953,2019-07-25 20:22:00-05:00,632954.0,0.21875,False,3.9375,0.9444444444444444,True
SEQ-0016416,C1,BULL,LEG-0039491,PB-0016416,632980,2019-07-25 20:49:00-05:00,632982.0,0.6588235294117647,True,5.384615384615384,0.5,True
SEQ-0016417,C1,BULL,LEG-0039492,PB-0016417,633000,2019-07-25 21:09:00-05:00,633001.0,1.647058823529412,False,7.7078651685393265,0.2857142857142857,True
SEQ-0016418,C1,BULL,LEG-0039493,PB-0016418,633014,2019-07-25 21:23:00-05:00,633015.0,1.0294117647058825,False,3.088235294117647,0.6666666666666666,True
SEQ-0016419,C1,BULL,LEG-0039494,PB-0016419,633062,2019-07-25 22:11:00-05:00,633064.0,0.6363636363636364,False,3.0,0.6,True
SEQ-0016420,C1,BULL,LEG-0039495,PB-0016420,633062,2019-07-25 22:11:00-05:00,633064.0,0.6363636363636364,False,5.558823529411765,0.7777777777777778,True
SEQ-0016421,C1,BULL,LEG-0039496,PB-0016421,633062,2019-07-25 22:11:00-05:00,633064.0,0.6363636363636364,False,6.030769230769231,0.7857142857142857,True
SEQ-0016422,R1,BULL,LEG-0039498,PB-0016422,633095,2019-07-25 22:44:00-05:00,633096.0,0.38888888888888884,False,4.052631578947368,0.2727272727272727,True
SEQ-0016423,R1,BEAR,LEG-0039500,PB-0016423,633150,2019-07-25 23:39:00-05:00,633151.0,0.8,False,6.588235294117648,0.5,True
SEQ-0016424,R1,BULL,LEG-0039505,PB-0016424,633242,2019-07-26 01:11:00-05:00,633243.0,0.411764705882353,False,4.454545454545455,0.5,True
SEQ-0016425,R1,BEAR,LEG-0039511,PB-0016425,633270,2019-07-26 01:39:00-05:00,633271.0,2.5128205128205128,False,5.894736842105264,0.9166666666666666,True
SEQ-0016426,R1,BEAR,LEG-0039514,PB-0016426,633284,2019-07-26 01:53:00-05:00,633285.0,0.4912280701754386,False,5.6000000000000005,0.3181818181818182,True
SEQ-0016427,C1,BEAR,LEG-0039515,PB-0016427,633301,2019-07-26 02:10:00-05:00,633302.0,0.6194690265486726,False,3.90990990990991,0.9354838709677419,True
SEQ-0016428,C1,BEAR,LEG-0039516,PB-0016428,633355,2019-07-26 03:04:00-05:00,633356.0,0.5833333333333333,False,6.025316455696202,0.7941176470588235,True
SEQ-0016429,R1,BULL,LEG-0039520,PB-0016429,633415,2019-07-26 04:04:00-05:00,633416.0,0.4,False,5.478260869565217,0.5185185185185185,True
SEQ-0016430,C1,BULL,LEG-0039523,PB-0016430,633437,2019-07-26 04:26:00-05:00,633438.0,0.3835616438356164,False,5.178082191780822,0.2222222222222222,True
SEQ-0016431,R1,BULL,LEG-0039524,PB-0016431,633449,2019-07-26 04:38:00-05:00,633450.0,1.09375,False,6.151515151515151,0.2413793103448276,True
SEQ-0016432,C1,BULL,LEG-0039525,PB-0016432,633463,2019-07-26 04:52:00-05:00,633464.0,0.20289855072463767,False,3.9016393442622954,0.7647058823529411,True
SEQ-0016433,R1,BEAR,LEG-0039529,PB-0016433,633520,2019-07-26 05:49:00-05:00,633522.0,0.21538461538461537,False,4.666666666666666,0.43478260869565216,True
SEQ-0016434,R1,BEAR,LEG-0039532,PB-0016434,633592,2019-07-26 07:01:00-05:00,633593.0,0.4,False,4.075949367088607,1.0,True
SEQ-0016435,C1,BEAR,LEG-0039534,PB-0016435,633656,2019-07-26 08:05:00-05:00,633659.0,1.2844036697247707,True,10.01834862385321,0.6410256410256411,True
SEQ-0016436,R1,BULL,LEG-0039536,PB-0016436,633681,2019-07-26 08:30:00-05:00,633682.0,0.08484848484848484,False,6.167832167832168,0.8095238095238095,True
SEQ-0016437,R1,BULL,LEG-0039540,PB-0016437,633747,2019-07-26 09:36:00-05:00,633748.0,0.35175879396984927,False,5.279236276849642,0.8037974683544303,True
SEQ-0016438,R1,BEAR,LEG-0039542,PB-0016438,633717,2019-07-26 09:06:00-05:00,633718.0,0.2845528455284553,False,2.7114624505928853,0.7959183673469388,True
SEQ-0016439,R1,BEAR,LEG-0039543,PB-0016439,633730,2019-07-26 09:19:00-05:00,633731.0,0.7626459143968871,False,4.133858267716535,0.6266666666666667,True
SEQ-0016440,R1,BULL,LEG-0039546,PB-0016440,633785,2019-07-26 10:14:00-05:00,633786.0,1.4166666666666667,False,3.0045662100456623,0.7021276595744681,True
SEQ-0016441,R1,BULL,LEG-0039547,PB-0016441,633785,2019-07-26 10:14:00-05:00,633786.0,1.4166666666666667,False,3.872340425531915,0.7307692307692307,True
SEQ-0016442,R1,BULL,LEG-0039557,PB-0016442,633895,2019-07-26 12:04:00-05:00,633896.0,0.9130434782608696,False,3.623529411764706,0.9090909090909091,True
SEQ-0016443,R1,BULL,LEG-0039558,PB-0016443,633899,2019-07-26 12:08:00-05:00,633900.0,0.6363636363636364,False,3.7333333333333334,0.75,True
SEQ-0016444,C1,BULL,LEG-0039559,PB-0016444,633940,2019-07-26 12:49:00-05:00,633942.0,0.5490196078431373,False,5.504273504273504,0.8260869565217391,True
SEQ-0016445,R1,BEAR,LEG-0039568,PB-0016445,634066,2019-07-26 14:55:00-05:00,634067.0,0.5,False,3.6082474226804124,0.68,True
SEQ-0016446,C1,BEAR,LEG-0039569,PB-0016446,634134,2019-07-28 17:18:00-05:00,634135.0,0.5090909090909091,False,8.88888888888889,0.425,True
SEQ-0016447,C1,BEAR,LEG-0039570,PB-0016447,634134,2019-07-28 17:18:00-05:00,634135.0,0.5090909090909091,False,16.95774647887324,0.46511627906976744,True
SEQ-0016448,R1,BULL,LEG-0039572,PB-0016448,634178,2019-07-28 18:02:00-05:00,634180.0,0.411764705882353,False,4.841121495327102,0.5135135135135135,True
SEQ-0016449,R1,BULL,LEG-0039573,PB-0016449,634191,2019-07-28 18:15:00-05:00,634193.0,0.4666666666666667,True,11.0,0.6590909090909091,True
SEQ-0016450,R1,BULL,LEG-0039574,PB-0016450,634191,2019-07-28 18:15:00-05:00,634193.0,0.4666666666666667,True,13.416666666666668,0.6739130434782609,True
SEQ-0016451,R1,BEAR,LEG-0039575,PB-0016451,634171,2019-07-28 17:55:00-05:00,634172.0,1.5555555555555556,False,5.703703703703703,0.9090909090909091,True
SEQ-0016452,C1,BEAR,LEG-0039576,PB-0016452,634184,2019-07-28 18:08:00-05:00,634185.0,0.45161290322580644,False,6.066666666666666,0.6923076923076923,True
SEQ-0016453,C1,BEAR,LEG-0039577,PB-0016453,634212,2019-07-28 18:37:00-05:00,634215.0,1.4482758620689653,True,7.0,0.5,True
SEQ-0016454,C1,BEAR,LEG-0039578,PB-0016454,634212,2019-07-28 18:37:00-05:00,634215.0,1.4482758620689653,True,8.615384615384615,0.625,True
SEQ-0016455,C1,BEAR,LEG-0039579,PB-0016455,634256,2019-07-28 19:21:00-05:00,634258.0,0.6829268292682927,False,6.611111111111111,0.47058823529411764,True
SEQ-0016456,C1,BEAR,LEG-0039580,PB-0016456,634256,2019-07-28 19:21:00-05:00,634258.0,0.6829268292682927,False,5.818181818181818,0.9375,True
SEQ-0016457,R1,BEAR,LEG-0039585,PB-0016457,634357,2019-07-28 21:02:00-05:00,634359.0,0.18421052631578946,False,4.472222222222222,0.21739130434782608,True
SEQ-0016458,R1,BEAR,LEG-0039586,PB-0016458,634373,2019-07-28 21:18:00-05:00,634375.0,0.37333333333333335,False,4.918918918918919,0.6153846153846154,True
SEQ-0016459,C1,BEAR,LEG-0039587,PB-0016459,634421,2019-07-28 22:06:00-05:00,634422.0,1.346153846153846,False,5.815384615384615,0.9259259259259259,True
SEQ-0016460,R1,BULL,LEG-0039588,PB-0016460,634429,2019-07-28 22:14:00-05:00,634430.0,1.0980392156862746,False,4.75,0.8947368421052632,True
SEQ-0016461,C1,BULL,LEG-0039589,PB-0016461,634451,2019-07-28 22:36:00-05:00,634452.0,0.3255813953488372,False,4.9411764705882355,0.6666666666666666,True
SEQ-0016462,C1,BULL,LEG-0039590,PB-0016462,634528,2019-07-28 23:53:00-05:00,634529.0,0.6666666666666666,False,7.875,0.4444444444444444,True
SEQ-0016463,R1,BEAR,LEG-0039594,PB-0016463,634516,2019-07-28 23:41:00-05:00,634520.0,1.0,True,5.9230769230769225,0.45454545454545453,True
SEQ-0016464,C1,BEAR,LEG-0039595,PB-0016464,634534,2019-07-28 23:59:00-05:00,634535.0,1.2173913043478262,False,4.2,1.0,True
SEQ-0016465,C1,BEAR,LEG-0039598,PB-0016465,634590,2019-07-29 00:55:00-05:00,634591.0,1.5555555555555554,False,5.962962962962963,1.0,True
SEQ-0016466,R1,BULL,LEG-0039600,PB-0016466,634607,2019-07-29 01:12:00-05:00,634610.0,0.30434782608695654,True,4.581818181818182,0.7222222222222222,True
SEQ-0016467,C1,BULL,LEG-0039606,PB-0016467,634678,2019-07-29 02:23:00-05:00,634679.0,0.6086956521739131,False,5.651376146788991,0.5454545454545454,True
SEQ-0016468,C1,BULL,LEG-0039607,PB-0016468,634692,2019-07-29 02:37:00-05:00,634694.0,0.18181818181818182,False,4.951219512195122,0.20689655172413793,True
SEQ-0016469,C1,BULL,LEG-0039608,PB-0016469,634758,2019-07-29 03:43:00-05:00,634760.0,0.6176470588235294,False,9.013698630136986,0.574468085106383,True
SEQ-0016470,R1,BEAR,LEG-0039610,PB-0016470,634766,2019-07-29 03:51:00-05:00,634767.0,0.6885245901639345,False,4.175438596491229,0.7058823529411765,True
SEQ-0016471,R1,BEAR,LEG-0039611,PB-0016471,634766,2019-07-29 03:51:00-05:00,634767.0,0.6885245901639345,False,5.220338983050847,0.9090909090909091,True
SEQ-0016472,C1,BEAR,LEG-0039612,PB-0016472,634787,2019-07-29 04:12:00-05:00,634790.0,1.0980392156862746,False,4.7727272727272725,0.8666666666666667,True
