signal_id,marker_bar_timestamp,actionable_timestamp,first_eligible_1m,signal_type,direction,confidence,quality_score
1972,2020-08-26 16:45:00+00:00,2020-08-26 17:00:00+00:00,2020-08-26 17:00:00+00:00,S,Short,B,39.82568032840462
1973,2020-08-26 17:30:00+00:00,2020-08-26 17:45:00+00:00,2020-08-26 17:45:00+00:00,RL,Long,B,36.698831116605945
1974,2020-08-26 19:15:00+00:00,2020-08-26 19:30:00+00:00,2020-08-26 19:30:00+00:00,RL,Long,A+,65.89274237987864
1977,2020-08-28 17:15:00+00:00,2020-08-28 17:30:00+00:00,2020-08-28 17:30:00+00:00,S,Short,A,48.14752531577488
1979,2020-08-31 15:00:00+00:00,2020-08-31 15:15:00+00:00,2020-08-31 15:15:00+00:00,L,Long,B,39.625332838697936
1981,2020-08-31 17:00:00+00:00,2020-08-31 17:15:00+00:00,2020-08-31 17:15:00+00:00,L,Long,B,40.468922867580666
1984,2020-09-01 20:30:00+00:00,2020-09-01 20:45:00+00:00,2020-09-01 20:45:00+00:00,L,Long,B,41.65428748041878
1987,2020-09-03 14:45:00+00:00,2020-09-03 15:00:00+00:00,2020-09-03 15:00:00+00:00,S,Short,A+,96.3243463733138
1988,2020-09-03 16:30:00+00:00,2020-09-03 16:45:00+00:00,2020-09-03 16:45:00+00:00,S,Short,A+,86.58123873966575
1992,2020-09-08 18:45:00+00:00,2020-09-08 19:00:00+00:00,2020-09-08 19:00:00+00:00,S,Short,A,46.636214717065585
1994,2020-09-09 16:45:00+00:00,2020-09-09 17:00:00+00:00,2020-09-09 17:00:00+00:00,L,Long,A,50.21025276983841
1995,2020-09-09 17:45:00+00:00,2020-09-09 18:00:00+00:00,2020-09-09 18:00:00+00:00,RS,Short,A+,65.2885347762341
1996,2020-09-09 18:45:00+00:00,2020-09-09 19:00:00+00:00,2020-09-09 19:00:00+00:00,L,Long,B,38.03104883515752
1997,2020-09-09 19:45:00+00:00,2020-09-09 20:00:00+00:00,2020-09-09 20:00:00+00:00,RS,Short,A+,74.62128959923842
1998,2020-09-10 15:00:00+00:00,2020-09-10 15:15:00+00:00,2020-09-10 15:15:00+00:00,S,Short,B,40.82892465057227
2002,2020-09-11 15:30:00+00:00,2020-09-11 15:45:00+00:00,2020-09-11 15:45:00+00:00,S,Short,A+,75.64845133884384
2007,2020-09-14 16:15:00+00:00,2020-09-14 16:30:00+00:00,2020-09-14 16:30:00+00:00,RS,Short,A,60.57057697742896
2008,2020-09-14 17:15:00+00:00,2020-09-14 17:30:00+00:00,2020-09-14 17:30:00+00:00,S,Short,A+,65.78885471842953
2013,2020-09-16 14:45:00+00:00,2020-09-16 15:00:00+00:00,2020-09-16 15:00:00+00:00,S,Short,A,51.485160175143406
2014,2020-09-16 18:00:00+00:00,2020-09-16 18:15:00+00:00,2020-09-16 18:15:00+00:00,L,Long,A+,75.5244990010177
2015,2020-09-16 19:00:00+00:00,2020-09-16 19:15:00+00:00,2020-09-16 19:15:00+00:00,RS,Short,A+,100.0
2019,2020-09-18 15:00:00+00:00,2020-09-18 15:15:00+00:00,2020-09-18 15:15:00+00:00,S,Short,A+,93.3299977461521
2021,2020-09-18 17:30:00+00:00,2020-09-18 17:45:00+00:00,2020-09-18 17:45:00+00:00,S,Short,B,44.826378448478174
2022,2020-09-21 16:00:00+00:00,2020-09-21 16:15:00+00:00,2020-09-21 16:15:00+00:00,L,Long,A+,75.36484759370299
2024,2020-09-22 14:45:00+00:00,2020-09-22 15:00:00+00:00,2020-09-22 15:00:00+00:00,S,Short,A+,100.0
2025,2020-09-22 15:30:00+00:00,2020-09-22 15:45:00+00:00,2020-09-22 15:45:00+00:00,RL,Long,A,58.524650269935776
2026,2020-09-22 19:30:00+00:00,2020-09-22 19:45:00+00:00,2020-09-22 19:45:00+00:00,L,Long,A+,71.99008231418964
2027,2020-09-23 15:30:00+00:00,2020-09-23 15:45:00+00:00,2020-09-23 15:45:00+00:00,S,Short,A,46.09757565791254
2029,2020-09-23 17:30:00+00:00,2020-09-23 17:45:00+00:00,2020-09-23 17:45:00+00:00,RS,Short,A+,70.15614978174428
2030,2020-09-24 15:00:00+00:00,2020-09-24 15:15:00+00:00,2020-09-24 15:15:00+00:00,L,Long,A+,74.57471739119421
2032,2020-09-25 14:45:00+00:00,2020-09-25 15:00:00+00:00,2020-09-25 15:00:00+00:00,L,Long,A+,68.39521681848983
2036,2020-09-28 20:30:00+00:00,2020-09-28 20:45:00+00:00,2020-09-28 20:45:00+00:00,L,Long,A,55.37658750265837
2037,2020-09-29 14:45:00+00:00,2020-09-29 15:00:00+00:00,2020-09-29 15:00:00+00:00,S,Short,A,49.232610335505605
2040,2020-09-30 15:15:00+00:00,2020-09-30 15:30:00+00:00,2020-09-30 15:30:00+00:00,L,Long,B,40.25606992675279
2043,2020-10-01 15:30:00+00:00,2020-10-01 15:45:00+00:00,2020-10-01 15:45:00+00:00,L,Long,A,52.91048234775677
2044,2020-10-01 18:45:00+00:00,2020-10-01 19:00:00+00:00,2020-10-01 19:00:00+00:00,L,Long,A,52.477902719438774
2045,2020-10-01 19:30:00+00:00,2020-10-01 19:45:00+00:00,2020-10-01 19:45:00+00:00,RS,Short,B,37.010661249365725
2046,2020-10-02 14:45:00+00:00,2020-10-02 15:00:00+00:00,2020-10-02 15:00:00+00:00,S,Short,B,39.64404490607784
2048,2020-10-02 20:00:00+00:00,2020-10-02 20:15:00+00:00,2020-10-02 20:15:00+00:00,S,Short,A+,64.05544539976088
2049,2020-10-05 18:45:00+00:00,2020-10-05 19:00:00+00:00,2020-10-05 19:00:00+00:00,L,Long,A+,75.60099902565024
2050,2020-10-06 14:45:00+00:00,2020-10-06 15:00:00+00:00,2020-10-06 15:00:00+00:00,S,Short,B,45.27715841259802
2052,2020-10-07 15:00:00+00:00,2020-10-07 15:15:00+00:00,2020-10-07 15:15:00+00:00,L,Long,A,49.00461548755671
2063,2020-10-12 14:45:00+00:00,2020-10-12 15:00:00+00:00,2020-10-12 15:00:00+00:00,L,Long,A+,67.66813787053701
2065,2020-10-12 16:30:00+00:00,2020-10-12 16:45:00+00:00,2020-10-12 16:45:00+00:00,L,Long,A+,83.7416183955338
2067,2020-10-13 15:00:00+00:00,2020-10-13 15:15:00+00:00,2020-10-13 15:15:00+00:00,L,Long,A,54.22230686807039
2068,2020-10-13 19:15:00+00:00,2020-10-13 19:30:00+00:00,2020-10-13 19:30:00+00:00,L,Long,A+,65.6162393525844
2070,2020-10-14 15:30:00+00:00,2020-10-14 15:45:00+00:00,2020-10-14 15:45:00+00:00,S,Short,A,54.078407310594464
2078,2020-10-19 14:45:00+00:00,2020-10-19 15:00:00+00:00,2020-10-19 15:00:00+00:00,S,Short,B,43.9818292284919
2080,2020-10-19 18:45:00+00:00,2020-10-19 19:00:00+00:00,2020-10-19 19:00:00+00:00,S,Short,A+,93.7076953881864
2081,2020-10-20 15:00:00+00:00,2020-10-20 15:15:00+00:00,2020-10-20 15:15:00+00:00,S,Short,B,37.613783868892895
2084,2020-10-21 15:00:00+00:00,2020-10-21 15:15:00+00:00,2020-10-21 15:15:00+00:00,S,Short,A+,82.48289995189214
2086,2020-10-21 17:15:00+00:00,2020-10-21 17:30:00+00:00,2020-10-21 17:30:00+00:00,L,Long,A,48.2347316428222
2087,2020-10-22 14:45:00+00:00,2020-10-22 15:00:00+00:00,2020-10-22 15:00:00+00:00,S,Short,B,40.8433660577835
2089,2020-10-22 17:00:00+00:00,2020-10-22 17:15:00+00:00,2020-10-22 17:15:00+00:00,L,Long,A+,82.80466006243726
2094,2020-10-26 15:00:00+00:00,2020-10-26 15:15:00+00:00,2020-10-26 15:15:00+00:00,S,Short,A+,92.75122953079236
2095,2020-10-26 16:45:00+00:00,2020-10-26 17:00:00+00:00,2020-10-26 17:00:00+00:00,S,Short,A+,75.59997948523737
2098,2020-10-27 19:30:00+00:00,2020-10-27 19:45:00+00:00,2020-10-27 19:45:00+00:00,L,Long,A+,70.09549718410946
2102,2020-10-28 20:00:00+00:00,2020-10-28 20:15:00+00:00,2020-10-28 20:15:00+00:00,S,Short,A,53.33098161910231
2103,2020-10-28 20:45:00+00:00,2020-10-28 21:00:00+00:00,2020-10-28 21:00:00+00:00,RL,Long,B,37.262662064146674
2106,2020-10-29 17:30:00+00:00,2020-10-29 17:45:00+00:00,2020-10-29 17:45:00+00:00,L,Long,A,50.39902237934564
2107,2020-10-29 19:00:00+00:00,2020-10-29 19:15:00+00:00,2020-10-29 19:15:00+00:00,RS,Short,B,44.95014848561039
2110,2020-10-30 16:45:00+00:00,2020-10-30 17:00:00+00:00,2020-10-30 17:00:00+00:00,S,Short,A,60.98006785273506
2111,2020-10-30 17:00:00+00:00,2020-10-30 17:15:00+00:00,2020-10-30 17:15:00+00:00,RS,Short,A+,75.56047283117492
2112,2020-11-02 15:45:00+00:00,2020-11-02 16:00:00+00:00,2020-11-02 16:00:00+00:00,S,Short,A,54.43349024129278
2113,2020-11-02 17:45:00+00:00,2020-11-02 18:00:00+00:00,2020-11-02 18:00:00+00:00,S,Short,A,50.10690882015677
2120,2020-11-04 21:45:00+00:00,2020-11-04 22:00:00+00:00,2020-11-04 22:00:00+00:00,L,Long,B,37.523203338413666
2126,2020-11-09 20:30:00+00:00,2020-11-09 20:45:00+00:00,2020-11-09 20:45:00+00:00,S,Short,A,51.47912393761707
2129,2020-11-10 18:30:00+00:00,2020-11-10 18:45:00+00:00,2020-11-10 18:45:00+00:00,S,Short,B,37.72490560464853
2139,2020-11-16 19:00:00+00:00,2020-11-16 19:15:00+00:00,2020-11-16 19:15:00+00:00,L,Long,A,47.93122744113809
2140,2020-11-17 15:45:00+00:00,2020-11-17 16:00:00+00:00,2020-11-17 16:00:00+00:00,L,Long,A,47.7108155884318
2143,2020-11-18 16:00:00+00:00,2020-11-18 16:15:00+00:00,2020-11-18 16:15:00+00:00,L,Long,B,39.76352301856657
2146,2020-11-19 15:45:00+00:00,2020-11-19 16:00:00+00:00,2020-11-19 16:00:00+00:00,L,Long,B,37.69324707929177
2150,2020-11-20 16:45:00+00:00,2020-11-20 17:00:00+00:00,2020-11-20 17:00:00+00:00,RS,Short,B,41.093769930235474
2153,2020-11-23 16:15:00+00:00,2020-11-23 16:30:00+00:00,2020-11-23 16:30:00+00:00,S,Short,A+,63.74135720670859
2154,2020-11-24 15:45:00+00:00,2020-11-24 16:00:00+00:00,2020-11-24 16:00:00+00:00,L,Long,A+,73.90485995228697
2155,2020-11-24 18:45:00+00:00,2020-11-24 19:00:00+00:00,2020-11-24 19:00:00+00:00,L,Long,B,44.46480347823804
2158,2020-11-25 16:30:00+00:00,2020-11-25 16:45:00+00:00,2020-11-25 16:45:00+00:00,RS,Short,B,45.702365059438605
2163,2020-11-27 16:45:00+00:00,2020-11-27 17:00:00+00:00,2020-11-27 17:00:00+00:00,S,Short,A,49.30743474298468
2167,2020-12-01 18:30:00+00:00,2020-12-01 18:45:00+00:00,2020-12-01 18:45:00+00:00,L,Long,B,36.52003767864285
2170,2020-12-03 15:45:00+00:00,2020-12-03 16:00:00+00:00,2020-12-03 16:00:00+00:00,S,Short,A,50.428495193592795
2171,2020-12-03 16:45:00+00:00,2020-12-03 17:00:00+00:00,2020-12-03 17:00:00+00:00,RL,Long,B,45.514266595543965
2183,2020-12-09 17:45:00+00:00,2020-12-09 18:00:00+00:00,2020-12-09 18:00:00+00:00,S,Short,A,59.749178539758944
2188,2020-12-11 16:30:00+00:00,2020-12-11 16:45:00+00:00,2020-12-11 16:45:00+00:00,S,Short,A,59.60913457303916
2190,2020-12-11 18:15:00+00:00,2020-12-11 18:30:00+00:00,2020-12-11 18:30:00+00:00,L,Long,B,37.77689731543953
2201,2020-12-17 20:45:00+00:00,2020-12-17 21:00:00+00:00,2020-12-17 21:00:00+00:00,L,Long,B,45.86616765535958
2203,2020-12-18 21:00:00+00:00,2020-12-18 21:15:00+00:00,2020-12-18 21:15:00+00:00,L,Long,A+,93.96446369507196
2204,2020-12-21 16:15:00+00:00,2020-12-21 16:30:00+00:00,2020-12-21 16:30:00+00:00,L,Long,A,58.0693821000157
2205,2020-12-21 21:00:00+00:00,2020-12-21 21:15:00+00:00,2020-12-21 21:15:00+00:00,L,Long,B,38.187880339116006
2212,2020-12-28 16:00:00+00:00,2020-12-28 16:15:00+00:00,2020-12-28 16:15:00+00:00,L,Long,B,40.23636188378419
2213,2020-12-29 15:45:00+00:00,2020-12-29 16:00:00+00:00,2020-12-29 16:00:00+00:00,L,Long,A,48.617666575802374
2219,2021-01-04 16:00:00+00:00,2021-01-04 16:15:00+00:00,2021-01-04 16:15:00+00:00,S,Short,A+,100.0
2221,2021-01-05 19:15:00+00:00,2021-01-05 19:30:00+00:00,2021-01-05 19:30:00+00:00,L,Long,B,42.050671460803464
2222,2021-01-06 15:45:00+00:00,2021-01-06 16:00:00+00:00,2021-01-06 16:00:00+00:00,L,Long,A,46.55864786829571
2230,2021-01-11 18:30:00+00:00,2021-01-11 18:45:00+00:00,2021-01-11 18:45:00+00:00,S,Short,B,43.42243457074239
2231,2021-01-11 21:00:00+00:00,2021-01-11 21:15:00+00:00,2021-01-11 21:15:00+00:00,RL,Long,B,44.92379791917127
2239,2021-01-14 20:15:00+00:00,2021-01-14 20:30:00+00:00,2021-01-14 20:30:00+00:00,S,Short,B,45.407017466099745
2240,2021-01-15 16:30:00+00:00,2021-01-15 16:45:00+00:00,2021-01-15 16:45:00+00:00,L,Long,A,56.39267302646706
2241,2021-01-15 21:30:00+00:00,2021-01-15 21:45:00+00:00,2021-01-15 21:45:00+00:00,S,Short,B,39.97206736707783
2242,2021-01-17 23:15:00+00:00,2021-01-17 23:30:00+00:00,2021-01-17 23:30:00+00:00,RL,Long,B,38.497634530340925
2246,2021-01-19 21:30:00+00:00,2021-01-19 21:45:00+00:00,2021-01-19 21:45:00+00:00,L,Long,B,42.45195566930241
2248,2021-01-20 19:30:00+00:00,2021-01-20 19:45:00+00:00,2021-01-20 19:45:00+00:00,L,Long,B,43.72014466437362
2254,2021-01-22 21:00:00+00:00,2021-01-22 21:15:00+00:00,2021-01-22 21:15:00+00:00,S,Short,B,37.67385648632904
2255,2021-01-25 15:45:00+00:00,2021-01-25 16:00:00+00:00,2021-01-25 16:00:00+00:00,S,Short,A+,100.0
2257,2021-01-25 17:45:00+00:00,2021-01-25 18:00:00+00:00,2021-01-25 18:00:00+00:00,L,Long,A+,74.93911932341553
2259,2021-01-27 17:15:00+00:00,2021-01-27 17:30:00+00:00,2021-01-27 17:30:00+00:00,L,Long,A+,69.3559851131803
2260,2021-01-27 19:30:00+00:00,2021-01-27 19:45:00+00:00,2021-01-27 19:45:00+00:00,S,Short,A+,72.81754357873537
2261,2021-01-27 23:15:00+00:00,2021-01-27 23:30:00+00:00,2021-01-27 23:30:00+00:00,RS,Short,A+,66.04115051708028
2262,2021-01-28 20:30:00+00:00,2021-01-28 20:45:00+00:00,2021-01-28 20:45:00+00:00,S,Short,A+,69.73091423139446
2264,2021-01-29 17:30:00+00:00,2021-01-29 17:45:00+00:00,2021-01-29 17:45:00+00:00,S,Short,A+,100.0
2267,2021-02-01 21:00:00+00:00,2021-02-01 21:15:00+00:00,2021-02-01 21:15:00+00:00,S,Short,A,49.60493372620059
2268,2021-02-01 23:15:00+00:00,2021-02-01 23:30:00+00:00,2021-02-01 23:30:00+00:00,RL,Long,B,43.95773782894484
2271,2021-02-02 20:45:00+00:00,2021-02-02 21:00:00+00:00,2021-02-02 21:00:00+00:00,S,Short,B,36.912428973983346
2272,2021-02-03 16:45:00+00:00,2021-02-03 17:00:00+00:00,2021-02-03 17:00:00+00:00,L,Long,A,47.15702350902451
2273,2021-02-03 20:00:00+00:00,2021-02-03 20:15:00+00:00,2021-02-03 20:15:00+00:00,S,Short,B,37.70034252684403
2280,2021-02-08 16:15:00+00:00,2021-02-08 16:30:00+00:00,2021-02-08 16:30:00+00:00,RS,Short,B,40.313389629129325
2281,2021-02-08 21:00:00+00:00,2021-02-08 21:15:00+00:00,2021-02-08 21:15:00+00:00,L,Long,B,37.54539529495992
2282,2021-02-09 16:00:00+00:00,2021-02-09 16:15:00+00:00,2021-02-09 16:15:00+00:00,S,Short,B,44.86884574246549
2291,2021-02-11 17:30:00+00:00,2021-02-11 17:45:00+00:00,2021-02-11 17:45:00+00:00,S,Short,A,55.82543880161429
2294,2021-02-12 20:45:00+00:00,2021-02-12 21:00:00+00:00,2021-02-12 21:00:00+00:00,L,Long,A,62.16329899725931
2296,2021-02-16 16:30:00+00:00,2021-02-16 16:45:00+00:00,2021-02-16 16:45:00+00:00,S,Short,B,38.012126936342945
2305,2021-02-19 20:00:00+00:00,2021-02-19 20:15:00+00:00,2021-02-19 20:15:00+00:00,RL,Long,B,38.30924468595902
2306,2021-02-22 16:00:00+00:00,2021-02-22 16:15:00+00:00,2021-02-22 16:15:00+00:00,S,Short,B,37.84886075539163
2307,2021-02-22 16:30:00+00:00,2021-02-22 16:45:00+00:00,2021-02-22 16:45:00+00:00,RL,Long,B,39.993285241423735
2308,2021-02-22 18:30:00+00:00,2021-02-22 18:45:00+00:00,2021-02-22 18:45:00+00:00,L,Long,B,43.40000332859328
2311,2021-02-23 20:15:00+00:00,2021-02-23 20:30:00+00:00,2021-02-23 20:30:00+00:00,L,Long,A+,100.0
2312,2021-02-23 21:30:00+00:00,2021-02-23 21:45:00+00:00,2021-02-23 21:45:00+00:00,RS,Short,B,42.22831271413907
2313,2021-02-24 21:30:00+00:00,2021-02-24 21:45:00+00:00,2021-02-24 21:45:00+00:00,L,Long,B,41.226739643615815
2315,2021-02-25 16:30:00+00:00,2021-02-25 16:45:00+00:00,2021-02-25 16:45:00+00:00,S,Short,A+,92.7950778419602
2318,2021-02-25 19:45:00+00:00,2021-02-25 20:00:00+00:00,2021-02-25 20:00:00+00:00,RS,Short,A+,80.62210839831502
2319,2021-02-26 15:45:00+00:00,2021-02-26 16:00:00+00:00,2021-02-26 16:00:00+00:00,L,Long,A+,100.0
2322,2021-03-01 15:45:00+00:00,2021-03-01 16:00:00+00:00,2021-03-01 16:00:00+00:00,L,Long,A,59.99140813257392
2323,2021-03-01 19:15:00+00:00,2021-03-01 19:30:00+00:00,2021-03-01 19:30:00+00:00,L,Long,B,45.02354946972494
2326,2021-03-02 20:30:00+00:00,2021-03-02 20:45:00+00:00,2021-03-02 20:45:00+00:00,S,Short,A,58.51103221398104
2327,2021-03-02 23:15:00+00:00,2021-03-02 23:30:00+00:00,2021-03-02 23:30:00+00:00,RL,Long,B,39.560470306087616
2328,2021-03-03 16:00:00+00:00,2021-03-03 16:15:00+00:00,2021-03-03 16:15:00+00:00,L,Long,A+,72.84974655111628
2330,2021-03-03 18:45:00+00:00,2021-03-03 19:00:00+00:00,2021-03-03 19:00:00+00:00,S,Short,A,62.26133481869616
2332,2021-03-04 15:45:00+00:00,2021-03-04 16:00:00+00:00,2021-03-04 16:00:00+00:00,L,Long,A+,100.0
2334,2021-03-04 19:00:00+00:00,2021-03-04 19:15:00+00:00,2021-03-04 19:15:00+00:00,S,Short,A,51.66639892948898
2336,2021-03-05 16:15:00+00:00,2021-03-05 16:30:00+00:00,2021-03-05 16:30:00+00:00,S,Short,A+,100.0
2337,2021-03-05 16:45:00+00:00,2021-03-05 17:00:00+00:00,2021-03-05 17:00:00+00:00,RL,Long,A+,98.02304991272136
2338,2021-03-05 18:30:00+00:00,2021-03-05 18:45:00+00:00,2021-03-05 18:45:00+00:00,L,Long,A,56.29169700036542
2340,2021-03-08 16:45:00+00:00,2021-03-08 17:00:00+00:00,2021-03-08 17:00:00+00:00,S,Short,A+,92.88899882392354
2341,2021-03-08 18:45:00+00:00,2021-03-08 19:00:00+00:00,2021-03-08 19:00:00+00:00,S,Short,A+,100.0
2343,2021-03-09 17:15:00+00:00,2021-03-09 17:30:00+00:00,2021-03-09 17:30:00+00:00,L,Long,B,45.96563551898639
2348,2021-03-11 15:45:00+00:00,2021-03-11 16:00:00+00:00,2021-03-11 16:00:00+00:00,L,Long,A+,65.20131177052527
2354,2021-03-15 20:00:00+00:00,2021-03-15 20:15:00+00:00,2021-03-15 20:15:00+00:00,L,Long,A,62.09262712275686
2355,2021-03-16 16:00:00+00:00,2021-03-16 16:15:00+00:00,2021-03-16 16:15:00+00:00,S,Short,A,53.9044328044162
2356,2021-03-16 17:45:00+00:00,2021-03-16 18:00:00+00:00,2021-03-16 18:00:00+00:00,S,Short,B,45.04864680453018
2357,2021-03-16 19:30:00+00:00,2021-03-16 19:45:00+00:00,2021-03-16 19:45:00+00:00,RL,Long,B,40.10411618060621
2358,2021-03-17 14:45:00+00:00,2021-03-17 15:00:00+00:00,2021-03-17 15:00:00+00:00,S,Short,B,38.965721031073734
2359,2021-03-17 16:15:00+00:00,2021-03-17 16:30:00+00:00,2021-03-17 16:30:00+00:00,RL,Long,A,55.81371346534314
2363,2021-03-18 18:15:00+00:00,2021-03-18 18:30:00+00:00,2021-03-18 18:30:00+00:00,S,Short,A+,82.60202928770087
2364,2021-03-19 14:45:00+00:00,2021-03-19 15:00:00+00:00,2021-03-19 15:00:00+00:00,L,Long,A+,72.29126810760003
2367,2021-03-22 14:45:00+00:00,2021-03-22 15:00:00+00:00,2021-03-22 15:00:00+00:00,L,Long,A,52.46012987280078
2369,2021-03-23 15:00:00+00:00,2021-03-23 15:15:00+00:00,2021-03-23 15:15:00+00:00,L,Long,A+,70.92375291392118
2370,2021-03-23 16:00:00+00:00,2021-03-23 16:15:00+00:00,2021-03-23 16:15:00+00:00,RS,Short,A,55.80280119365517
2371,2021-03-23 17:00:00+00:00,2021-03-23 17:15:00+00:00,2021-03-23 17:15:00+00:00,RL,Long,A,55.51437133522564
2372,2021-03-23 17:45:00+00:00,2021-03-23 18:00:00+00:00,2021-03-23 18:00:00+00:00,S,Short,A,50.88729758302083
2373,2021-03-24 15:00:00+00:00,2021-03-24 15:15:00+00:00,2021-03-24 15:15:00+00:00,L,Long,A+,71.82586356947593
2375,2021-03-24 17:00:00+00:00,2021-03-24 17:15:00+00:00,2021-03-24 17:15:00+00:00,S,Short,A+,90.93490434433797
2378,2021-03-25 18:45:00+00:00,2021-03-25 19:00:00+00:00,2021-03-25 19:00:00+00:00,L,Long,A+,100.0
2380,2021-03-26 17:45:00+00:00,2021-03-26 18:00:00+00:00,2021-03-26 18:00:00+00:00,S,Short,A,58.72975911217334
2383,2021-03-29 16:45:00+00:00,2021-03-29 17:00:00+00:00,2021-03-29 17:00:00+00:00,L,Long,A+,87.0728263388985
2392,2021-04-01 17:15:00+00:00,2021-04-01 17:30:00+00:00,2021-04-01 17:30:00+00:00,RS,Short,B,45.000126214500256
2394,2021-04-01 19:45:00+00:00,2021-04-01 20:00:00+00:00,2021-04-01 20:00:00+00:00,RL,Long,B,41.18503839640348
2398,2021-04-06 15:15:00+00:00,2021-04-06 15:30:00+00:00,2021-04-06 15:30:00+00:00,L,Long,B,38.69192495996652
2401,2021-04-07 15:30:00+00:00,2021-04-07 15:45:00+00:00,2021-04-07 15:45:00+00:00,S,Short,A,46.483396107522005
2406,2021-04-08 20:00:00+00:00,2021-04-08 20:15:00+00:00,2021-04-08 20:15:00+00:00,L,Long,B,43.89079275424106
2408,2021-04-09 19:30:00+00:00,2021-04-09 19:45:00+00:00,2021-04-09 19:45:00+00:00,L,Long,B,41.991244937285046
2410,2021-04-12 17:45:00+00:00,2021-04-12 18:00:00+00:00,2021-04-12 18:00:00+00:00,S,Short,B,38.943384630692286
2414,2021-04-13 19:00:00+00:00,2021-04-13 19:15:00+00:00,2021-04-13 19:15:00+00:00,L,Long,B,41.69112781888417
2418,2021-04-14 18:00:00+00:00,2021-04-14 18:15:00+00:00,2021-04-14 18:15:00+00:00,S,Short,A,56.10506879297067
2426,2021-04-20 14:45:00+00:00,2021-04-20 15:00:00+00:00,2021-04-20 15:00:00+00:00,S,Short,A+,66.05481468057873
2428,2021-04-20 19:15:00+00:00,2021-04-20 19:30:00+00:00,2021-04-20 19:30:00+00:00,L,Long,B,39.175883015271786
2429,2021-04-21 15:15:00+00:00,2021-04-21 15:30:00+00:00,2021-04-21 15:30:00+00:00,L,Long,A,59.80578652993873
2430,2021-04-21 19:45:00+00:00,2021-04-21 20:00:00+00:00,2021-04-21 20:00:00+00:00,L,Long,A,51.82456566902002
2431,2021-04-22 16:30:00+00:00,2021-04-22 16:45:00+00:00,2021-04-22 16:45:00+00:00,L,Long,B,38.8154651872703
2432,2021-04-23 15:00:00+00:00,2021-04-23 15:15:00+00:00,2021-04-23 15:15:00+00:00,L,Long,B,40.03361421804082
2433,2021-04-23 20:00:00+00:00,2021-04-23 20:15:00+00:00,2021-04-23 20:15:00+00:00,S,Short,A,48.33282934881674
2437,2021-04-26 18:00:00+00:00,2021-04-26 18:15:00+00:00,2021-04-26 18:15:00+00:00,L,Long,B,36.96574371162029
2441,2021-04-29 16:00:00+00:00,2021-04-29 16:15:00+00:00,2021-04-29 16:15:00+00:00,S,Short,A+,67.39731052002088
2442,2021-04-29 18:45:00+00:00,2021-04-29 19:00:00+00:00,2021-04-29 19:00:00+00:00,L,Long,B,36.665382442323576
2444,2021-04-30 15:00:00+00:00,2021-04-30 15:15:00+00:00,2021-04-30 15:15:00+00:00,S,Short,B,42.06178124331289
2447,2021-05-03 14:45:00+00:00,2021-05-03 15:00:00+00:00,2021-05-03 15:00:00+00:00,S,Short,A+,76.284395565684
2449,2021-05-04 15:00:00+00:00,2021-05-04 15:15:00+00:00,2021-05-04 15:15:00+00:00,S,Short,A+,79.53806662068656
2450,2021-05-04 17:15:00+00:00,2021-05-04 17:30:00+00:00,2021-05-04 17:30:00+00:00,L,Long,B,42.666192495629865
2451,2021-05-05 14:45:00+00:00,2021-05-05 15:00:00+00:00,2021-05-05 15:00:00+00:00,L,Long,B,43.83892578011679
2453,2021-05-05 19:15:00+00:00,2021-05-05 19:30:00+00:00,2021-05-05 19:30:00+00:00,S,Short,A+,68.99895480582506
2456,2021-05-06 20:00:00+00:00,2021-05-06 20:15:00+00:00,2021-05-06 20:15:00+00:00,L,Long,A,55.52061729861981
2457,2021-05-07 19:00:00+00:00,2021-05-07 19:15:00+00:00,2021-05-07 19:15:00+00:00,L,Long,A,46.66958687656164
2458,2021-05-10 18:15:00+00:00,2021-05-10 18:30:00+00:00,2021-05-10 18:30:00+00:00,S,Short,A+,77.83937666774054
2459,2021-05-10 20:00:00+00:00,2021-05-10 20:15:00+00:00,2021-05-10 20:15:00+00:00,S,Short,A,55.90022392813741
2461,2021-05-11 15:00:00+00:00,2021-05-11 15:15:00+00:00,2021-05-11 15:15:00+00:00,L,Long,A,54.285400953433594
2462,2021-05-11 17:30:00+00:00,2021-05-11 17:45:00+00:00,2021-05-11 17:45:00+00:00,L,Long,A+,70.0841555234846
2464,2021-05-12 14:45:00+00:00,2021-05-12 15:00:00+00:00,2021-05-12 15:00:00+00:00,S,Short,A,53.70113688354945
2466,2021-05-12 17:00:00+00:00,2021-05-12 17:15:00+00:00,2021-05-12 17:15:00+00:00,RL,Long,A,55.72690441596253
2467,2021-05-12 19:15:00+00:00,2021-05-12 19:30:00+00:00,2021-05-12 19:30:00+00:00,S,Short,B,39.879513806441935
2468,2021-05-13 15:15:00+00:00,2021-05-13 15:30:00+00:00,2021-05-13 15:30:00+00:00,S,Short,A+,77.56463728864725
2469,2021-05-13 18:15:00+00:00,2021-05-13 18:30:00+00:00,2021-05-13 18:30:00+00:00,L,Long,A+,74.89586661581885
2470,2021-05-14 15:00:00+00:00,2021-05-14 15:15:00+00:00,2021-05-14 15:15:00+00:00,L,Long,B,41.77153427323098
2471,2021-05-14 18:45:00+00:00,2021-05-14 19:00:00+00:00,2021-05-14 19:00:00+00:00,L,Long,B,45.70622177831779
